7053,13565,2270,Sample Address #13565,Call upon arrival
7054,13566,1247,Sample Address #13566,Leave at door
7055,13567,1645,Sample Address #13567,Call upon arrival
7056,13568,1480,Sample Address #13568,Please ring the doorbell
7057,13571,2115,Sample Address #13571,Leave at door
7058,13572,1448,Sample Address #13572,Call upon arrival
7059,13573,2634,Sample Address #13573,Apartment building - use intercom
7060,13574,13,Sample Address #13574,Call upon arrival
7061,13575,3695,Sample Address #13575,Leave at door
7062,13576,2270,Sample Address #13576,Leave at door
7063,13577,1114,Sample Address #13577,Leave at door
7064,13578,1106,Sample Address #13578,Leave at door
7065,13580,1761,Sample Address #13580,Call upon arrival
7066,13581,578,Sample Address #13581,Leave at door
7067,13582,539,Sample Address #13582,Leave at door
7068,13583,2421,Sample Address #13583,Leave at door
7069,13585,14,Sample Address #13585,Please ring the doorbell
7070,13587,3797,Sample Address #13587,Leave at door
7071,13588,8,Sample Address #13588,Apartment building - use intercom
7072,13590,2075,Sample Address #13590,Call upon arrival
7073,13591,1634,Sample Address #13591,Leave at door
7074,13594,1498,Sample Address #13594,Call upon arrival
7075,13596,1859,Sample Address #13596,Leave at door
7076,13597,718,Sample Address #13597,Call upon arrival
7077,13599,1077,Sample Address #13599,Leave at door
7078,13600,836,Sample Address #13600,Leave at door
7079,13601,2131,Sample Address #13601,Call upon arrival
7080,13602,3576,Sample Address #13602,Call upon arrival
7081,13603,1634,Sample Address #13603,Please ring the doorbell
7082,13604,1627,Sample Address #13604,Call upon arrival
7083,13607,506,Sample Address #13607,Please ring the doorbell
7084,13609,1299,Sample Address #13609,Please ring the doorbell
7085,13611,2184,Sample Address #13611,Leave at door
7086,13612,1728,Sample Address #13612,Leave at door
7087,13613,2561,Sample Address #13613,Leave at door
7088,13614,3793,Sample Address #13614,Please ring the doorbell
7089,13615,2862,Sample Address #13615,Leave at door
7090,13616,3820,Sample Address #13616,Please ring the doorbell
7091,13617,2277,Sample Address #13617,Apartment building - use intercom
7092,13618,3706,Sample Address #13618,Leave at door
7093,13619,3447,Sample Address #13619,Leave at door
7094,13622,949,Sample Address #13622,Call upon arrival
7095,13624,2594,Sample Address #13624,Leave at door
7096,13626,1938,Sample Address #13626,Please ring the doorbell
7097,13627,828,Sample Address #13627,Leave at door
7098,13628,150,Sample Address #13628,Please ring the doorbell
7099,13629,150,Sample Address #13629,Please ring the doorbell
7100,13630,2788,Sample Address #13630,Call upon arrival
7101,13631,1456,Sample Address #13631,Call upon arrival
7102,13632,3833,Sample Address #13632,Leave at door
7103,13633,336,Sample Address #13633,Apartment building - use intercom
7104,13634,1651,Sample Address #13634,Please ring the doorbell
7105,13635,1728,Sample Address #13635,Please ring the doorbell
7106,13637,1419,Sample Address #13637,Leave at door
7107,13640,1168,Sample Address #13640,Please ring the doorbell
7108,13641,581,Sample Address #13641,Leave at door
7109,13642,2954,Sample Address #13642,Leave at door
7110,13643,2575,Sample Address #13643,Apartment building - use intercom
7111,13645,1643,Sample Address #13645,Please ring the doorbell
7112,13646,3819,Sample Address #13646,Call upon arrival
7113,13647,3851,Sample Address #13647,Please ring the doorbell
7114,13648,1162,Sample Address #13648,Leave at door
7115,13649,2339,Sample Address #13649,Call upon arrival
7116,13650,2239,Sample Address #13650,Call upon arrival
7117,13651,3643,Sample Address #13651,Call upon arrival
7118,13652,2339,Sample Address #13652,Leave at door
7119,13654,3579,Sample Address #13654,Please ring the doorbell
7120,13657,1050,Sample Address #13657,Leave at door
7121,13658,3638,Sample Address #13658,Leave at door
7122,13660,1587,Sample Address #13660,Call upon arrival
7123,13663,3698,Sample Address #13663,Please ring the doorbell
7124,13664,1722,Sample Address #13664,Leave at door
7125,13665,2091,Sample Address #13665,Leave at door
7126,13668,2373,Sample Address #13668,Call upon arrival
7127,13670,2360,Sample Address #13670,Please ring the doorbell
7128,13671,86,Sample Address #13671,Call upon arrival
7129,13672,1510,Sample Address #13672,Please ring the doorbell
7130,13673,39,Sample Address #13673,Call upon arrival
7131,13674,644,Sample Address #13674,Please ring the doorbell
7132,13675,1253,Sample Address #13675,Leave at door
7133,13676,1702,Sample Address #13676,Call upon arrival
7134,13677,19,Sample Address #13677,Call upon arrival
7135,13678,13,Sample Address #13678,Call upon arrival
7136,13680,627,Sample Address #13680,Call upon arrival
7137,13682,3415,Sample Address #13682,Call upon arrival
7138,13683,3225,Sample Address #13683,Please ring the doorbell
7139,13684,3793,Sample Address #13684,Call upon arrival
7140,13685,3764,Sample Address #13685,Leave at door
7141,13686,3509,Sample Address #13686,Leave at door
7142,13687,3585,Sample Address #13687,Leave at door
7143,13688,396,Sample Address #13688,Call upon arrival
7144,13689,1458,Sample Address #13689,Call upon arrival
7145,13691,1114,Sample Address #13691,Please ring the doorbell
7146,13692,1511,Sample Address #13692,Leave at door
7147,13694,239,Sample Address #13694,Leave at door
7148,13695,3700,Sample Address #13695,Call upon arrival
7149,13696,1519,Sample Address #13696,Please ring the doorbell
7150,13697,2890,Sample Address #13697,Leave at door
7151,13701,2759,Sample Address #13701,Call upon arrival
7152,13703,3224,Sample Address #13703,Leave at door
7153,13704,2043,Sample Address #13704,Please ring the doorbell
7154,13705,2038,Sample Address #13705,Leave at door
7155,13706,3937,Sample Address #13706,Apartment building - use intercom
7156,13707,160,Sample Address #13707,Please ring the doorbell
7157,13708,511,Sample Address #13708,Leave at door
7158,13709,3962,Sample Address #13709,Call upon arrival
7159,13710,2488,Sample Address #13710,Leave at door
7160,13712,3951,Sample Address #13712,Please ring the doorbell
7161,13713,2488,Sample Address #13713,Call upon arrival
7162,13714,3366,Sample Address #13714,Please ring the doorbell
7163,13715,3539,Sample Address #13715,Please ring the doorbell
7164,13718,2287,Sample Address #13718,Please ring the doorbell
7165,13720,589,Sample Address #13720,Call upon arrival
7166,13721,2509,Sample Address #13721,Apartment building - use intercom
7167,13722,1830,Sample Address #13722,Please ring the doorbell
7168,13723,2271,Sample Address #13723,Please ring the doorbell
7169,13724,255,Sample Address #13724,Apartment building - use intercom
7170,13725,3392,Sample Address #13725,Please ring the doorbell
7171,13726,353,Sample Address #13726,Please ring the doorbell
7172,13727,1114,Sample Address #13727,Please ring the doorbell
7173,13728,1299,Sample Address #13728,Call upon arrival
7174,13731,2999,Sample Address #13731,Call upon arrival
7175,13733,2870,Sample Address #13733,Leave at door
7176,13734,3818,Sample Address #13734,Call upon arrival
7177,13735,1933,Sample Address #13735,Call upon arrival
7178,13736,92,Sample Address #13736,Apartment building - use intercom
7179,13737,539,Sample Address #13737,Please ring the doorbell
7180,13738,1833,Sample Address #13738,Please ring the doorbell
7181,13739,3872,Sample Address #13739,Call upon arrival
7182,13740,2401,Sample Address #13740,Please ring the doorbell
7183,13745,1183,Sample Address #13745,Call upon arrival
7184,13746,2421,Sample Address #13746,Please ring the doorbell
7185,13749,3590,Sample Address #13749,Please ring the doorbell
7186,13750,2426,Sample Address #13750,Call upon arrival
7187,13751,2149,Sample Address #13751,Call upon arrival
7188,13752,2069,Sample Address #13752,Call upon arrival
7189,13753,2634,Sample Address #13753,Call upon arrival
7190,13754,2933,Sample Address #13754,Leave at door
7191,13756,3026,Sample Address #13756,Please ring the doorbell
7192,13758,1607,Sample Address #13758,Call upon arrival
7193,13759,1733,Sample Address #13759,Please ring the doorbell
7194,13760,358,Sample Address #13760,Call upon arrival
7195,13761,2406,Sample Address #13761,Please ring the doorbell
7196,13762,2796,Sample Address #13762,Leave at door
7197,13763,1260,Sample Address #13763,Leave at door
7198,13764,1106,Sample Address #13764,Please ring the doorbell
7199,13766,989,Sample Address #13766,Call upon arrival
7200,13770,526,Sample Address #13770,Call upon arrival
7201,13771,128,Sample Address #13771,Please ring the doorbell
7202,13772,1373,Sample Address #13772,Call upon arrival
7203,13773,800,Sample Address #13773,Please ring the doorbell
7204,13774,3308,Sample Address #13774,Leave at door
7205,13775,1364,Sample Address #13775,Leave at door
7206,13778,3366,Sample Address #13778,Call upon arrival
7207,13781,150,Sample Address #13781,Leave at door
7208,13782,2408,Sample Address #13782,Call upon arrival
7209,13783,2597,Sample Address #13783,Please ring the doorbell
7210,13784,48,Sample Address #13784,Call upon arrival
7211,13785,2870,Sample Address #13785,Call upon arrival
7212,13787,126,Sample Address #13787,Please ring the doorbell
7213,13788,1561,Sample Address #13788,Leave at door
7214,13789,3059,Sample Address #13789,Please ring the doorbell
7215,13790,2721,Sample Address #13790,Leave at door
7216,13791,1806,Sample Address #13791,Call upon arrival
7217,13792,2488,Sample Address #13792,Call upon arrival
7218,13793,3833,Sample Address #13793,Please ring the doorbell
7219,13796,3657,Sample Address #13796,Call upon arrival
7220,13797,2862,Sample Address #13797,Call upon arrival
7221,13798,3229,Sample Address #13798,Call upon arrival
7222,13799,1211,Sample Address #13799,Please ring the doorbell
7223,13800,897,Sample Address #13800,Leave at door
7224,13802,3827,Sample Address #13802,Please ring the doorbell
7225,13803,3325,Sample Address #13803,Leave at door
7226,13804,526,Sample Address #13804,Apartment building - use intercom
7227,13805,1761,Sample Address #13805,Call upon arrival
7228,13808,318,Sample Address #13808,Apartment building - use intercom
7229,13809,2829,Sample Address #13809,Please ring the doorbell
7230,13810,19,Sample Address #13810,Leave at door
7231,13811,1316,Sample Address #13811,Please ring the doorbell
7232,13812,3290,Sample Address #13812,Please ring the doorbell
7233,13813,131,Sample Address #13813,Call upon arrival
7234,13814,583,Sample Address #13814,Please ring the doorbell
7235,13815,1096,Sample Address #13815,Call upon arrival
7236,13816,1140,Sample Address #13816,Call upon arrival
7237,13818,1791,Sample Address #13818,Leave at door
7238,13819,1830,Sample Address #13819,Apartment building - use intercom
7239,13820,2780,Sample Address #13820,Please ring the doorbell
7240,13821,841,Sample Address #13821,Leave at door
7241,13822,2557,Sample Address #13822,Apartment building - use intercom
7242,13823,2071,Sample Address #13823,Please ring the doorbell
7243,13824,859,Sample Address #13824,Call upon arrival
7244,13825,1245,Sample Address #13825,Leave at door
7245,13826,50,Sample Address #13826,Leave at door
7246,13827,3491,Sample Address #13827,Leave at door
7247,13828,1663,Sample Address #13828,Leave at door
7248,13829,3375,Sample Address #13829,Please ring the doorbell
7249,13830,3391,Sample Address #13830,Leave at door
7250,13831,975,Sample Address #13831,Leave at door
7251,13832,657,Sample Address #13832,Leave at door
7252,13833,403,Sample Address #13833,Leave at door
7253,13835,561,Sample Address #13835,Leave at door
7254,13836,822,Sample Address #13836,Call upon arrival
7255,13839,790,Sample Address #13839,Apartment building - use intercom
7256,13840,3155,Sample Address #13840,Leave at door
7257,13841,283,Sample Address #13841,Leave at door
7258,13842,3000,Sample Address #13842,Please ring the doorbell
7259,13843,836,Sample Address #13843,Call upon arrival
7260,13844,1641,Sample Address #13844,Leave at door
7261,13845,2277,Sample Address #13845,Leave at door
7262,13846,718,Sample Address #13846,Call upon arrival
7263,13849,3643,Sample Address #13849,Please ring the doorbell
7264,13850,1818,Sample Address #13850,Leave at door
7265,13852,1906,Sample Address #13852,Please ring the doorbell
7266,13854,1096,Sample Address #13854,Call upon arrival
7267,13855,2703,Sample Address #13855,Call upon arrival
7268,13856,3402,Sample Address #13856,Call upon arrival
7269,13857,3960,Sample Address #13857,Leave at door
7270,13862,2561,Sample Address #13862,Call upon arrival
7271,13863,3700,Sample Address #13863,Apartment building - use intercom
7272,13865,3447,Sample Address #13865,Call upon arrival
7273,13867,255,Sample Address #13867,Call upon arrival
7274,13868,934,Sample Address #13868,Leave at door
7275,13869,2390,Sample Address #13869,Call upon arrival
7276,13870,2196,Sample Address #13870,Call upon arrival
7277,13871,3447,Sample Address #13871,Please ring the doorbell
7278,13872,1930,Sample Address #13872,Leave at door
7279,13874,3180,Sample Address #13874,Please ring the doorbell
7280,13875,350,Sample Address #13875,Leave at door
7281,13876,1105,Sample Address #13876,Please ring the doorbell
7282,13877,3603,Sample Address #13877,Leave at door
7283,13878,2864,Sample Address #13878,Call upon arrival
7284,13881,1833,Sample Address #13881,Leave at door
7285,13884,3236,Sample Address #13884,Please ring the doorbell
7286,13885,3360,Sample Address #13885,Apartment building - use intercom
7287,13886,740,Sample Address #13886,Leave at door
7288,13887,2484,Sample Address #13887,Leave at door
7289,13889,1761,Sample Address #13889,Leave at door
7290,13891,3710,Sample Address #13891,Apartment building - use intercom
7291,13892,3224,Sample Address #13892,Apartment building - use intercom
7292,13895,1488,Sample Address #13895,Apartment building - use intercom
7293,13896,1132,Sample Address #13896,Please ring the doorbell
7294,13898,2325,Sample Address #13898,Call upon arrival
7295,13900,3325,Sample Address #13900,Call upon arrival
7296,13901,1381,Sample Address #13901,Call upon arrival
7297,13902,3229,Sample Address #13902,Please ring the doorbell
7298,13903,1162,Sample Address #13903,Please ring the doorbell
7299,13904,506,Sample Address #13904,Please ring the doorbell
7300,13905,3205,Sample Address #13905,Call upon arrival
7301,13906,3000,Sample Address #13906,Leave at door
7302,13909,3310,Sample Address #13909,Call upon arrival
7303,13910,1253,Sample Address #13910,Please ring the doorbell
7304,13911,3793,Sample Address #13911,Call upon arrival
7305,13912,1090,Sample Address #13912,Please ring the doorbell
7306,13913,1584,Sample Address #13913,Leave at door
7307,13914,436,Sample Address #13914,Leave at door
7308,13915,3701,Sample Address #13915,Leave at door
7309,13917,3207,Sample Address #13917,Call upon arrival
7310,13918,3346,Sample Address #13918,Leave at door
7311,13919,3953,Sample Address #13919,Leave at door
7312,13920,1226,Sample Address #13920,Call upon arrival
7313,13921,235,Sample Address #13921,Apartment building - use intercom
7314,13922,1599,Sample Address #13922,Apartment building - use intercom
7315,13923,2146,Sample Address #13923,Call upon arrival
7316,13924,1733,Sample Address #13924,Please ring the doorbell
7317,13925,922,Sample Address #13925,Call upon arrival
7318,13926,2682,Sample Address #13926,Call upon arrival
7319,13927,3472,Sample Address #13927,Call upon arrival
7320,13928,2626,Sample Address #13928,Leave at door
7321,13929,1071,Sample Address #13929,Call upon arrival
7322,13930,1702,Sample Address #13930,Apartment building - use intercom
7323,13931,3078,Sample Address #13931,Please ring the doorbell
7324,13932,2077,Sample Address #13932,Call upon arrival
7325,13933,3250,Sample Address #13933,Please ring the doorbell
7326,13934,3695,Sample Address #13934,Please ring the doorbell
7327,13936,3258,Sample Address #13936,Apartment building - use intercom
7328,13939,189,Sample Address #13939,Apartment building - use intercom
7329,13941,566,Sample Address #13941,Leave at door
7330,13944,1996,Sample Address #13944,Call upon arrival
7331,13945,2776,Sample Address #13945,Call upon arrival
7332,13946,3314,Sample Address #13946,Call upon arrival
7333,13947,2901,Sample Address #13947,Leave at door
7334,13948,3259,Sample Address #13948,Apartment building - use intercom
7335,13950,1822,Sample Address #13950,Please ring the doorbell
7336,13951,1584,Sample Address #13951,Leave at door
7337,13953,868,Sample Address #13953,Please ring the doorbell
7338,13954,3982,Sample Address #13954,Call upon arrival
7339,13955,3017,Sample Address #13955,Call upon arrival
7340,13956,3447,Sample Address #13956,Leave at door
7341,13957,621,Sample Address #13957,Call upon arrival
7342,13958,3126,Sample Address #13958,Please ring the doorbell
7343,13959,2184,Sample Address #13959,Leave at door
7344,13960,1211,Sample Address #13960,Leave at door
7345,13961,1647,Sample Address #13961,Leave at door
7346,13962,3398,Sample Address #13962,Call upon arrival
7347,13963,3583,Sample Address #13963,Please ring the doorbell
7348,13964,3380,Sample Address #13964,Call upon arrival
7349,13965,3226,Sample Address #13965,Please ring the doorbell
7350,13966,1114,Sample Address #13966,Leave at door
7351,13967,1260,Sample Address #13967,Call upon arrival
7352,13970,1227,Sample Address #13970,Call upon arrival
7353,13972,2687,Sample Address #13972,Leave at door
7354,13974,1519,Sample Address #13974,Leave at door
7355,13975,1355,Sample Address #13975,Please ring the doorbell
7356,13976,1492,Sample Address #13976,Leave at door
7357,13977,2737,Sample Address #13977,Leave at door
7358,13979,330,Sample Address #13979,Call upon arrival
7359,13980,58,Sample Address #13980,Apartment building - use intercom
7360,13981,3750,Sample Address #13981,Call upon arrival
7361,13983,204,Sample Address #13983,Call upon arrival
7362,13985,2846,Sample Address #13985,Call upon arrival
7363,13986,160,Sample Address #13986,Leave at door
7364,13988,766,Sample Address #13988,Call upon arrival
7365,13989,167,Sample Address #13989,Please ring the doorbell
7366,13990,87,Sample Address #13990,Call upon arrival
7367,13991,3466,Sample Address #13991,Apartment building - use intercom
7368,13992,2291,Sample Address #13992,Leave at door
7369,13993,2589,Sample Address #13993,Leave at door
7370,13994,2628,Sample Address #13994,Apartment building - use intercom
7371,13996,3881,Sample Address #13996,Leave at door
7372,13997,3415,Sample Address #13997,Please ring the doorbell
7373,13998,1511,Sample Address #13998,Call upon arrival
7374,13999,848,Sample Address #13999,Apartment building - use intercom
7375,14000,2944,Sample Address #14000,Call upon arrival
7376,14001,2346,Sample Address #14001,Leave at door
7377,14002,3797,Sample Address #14002,Leave at door
7378,14004,2921,Sample Address #14004,Leave at door
7379,14005,1866,Sample Address #14005,Call upon arrival
7380,14007,3706,Sample Address #14007,Please ring the doorbell
7381,14008,189,Sample Address #14008,Call upon arrival
7382,14009,3750,Sample Address #14009,Call upon arrival
7383,14010,2509,Sample Address #14010,Please ring the doorbell
7384,14011,2038,Sample Address #14011,Please ring the doorbell
7385,14012,3435,Sample Address #14012,Please ring the doorbell
7386,14015,3310,Sample Address #14015,Apartment building - use intercom
7387,14016,989,Sample Address #14016,Leave at door
7388,14018,3447,Sample Address #14018,Call upon arrival
7389,14021,1358,Sample Address #14021,Call upon arrival
7390,14022,398,Sample Address #14022,Please ring the doorbell
7391,14023,275,Sample Address #14023,Call upon arrival
7392,14024,2179,Sample Address #14024,Please ring the doorbell
7393,14025,1633,Sample Address #14025,Please ring the doorbell
7394,14026,3585,Sample Address #14026,Please ring the doorbell
7395,14027,3221,Sample Address #14027,Please ring the doorbell
7396,14028,3144,Sample Address #14028,Call upon arrival
7397,14029,2944,Sample Address #14029,Leave at door
7398,14030,2126,Sample Address #14030,Leave at door
7399,14031,2098,Sample Address #14031,Apartment building - use intercom
7400,14033,396,Sample Address #14033,Call upon arrival
7401,14034,141,Sample Address #14034,Call upon arrival
7402,14035,1584,Sample Address #14035,Please ring the doorbell
7403,14037,2875,Sample Address #14037,Call upon arrival
7404,14038,506,Sample Address #14038,Please ring the doorbell
7405,14039,579,Sample Address #14039,Call upon arrival
7406,14040,2728,Sample Address #14040,Please ring the doorbell
7407,14041,189,Sample Address #14041,Leave at door
7408,14042,1060,Sample Address #14042,Leave at door
7409,14043,1791,Sample Address #14043,Please ring the doorbell
7410,14046,1812,Sample Address #14046,Apartment building - use intercom
7411,14048,828,Sample Address #14048,Leave at door
7412,14050,2479,Sample Address #14050,Call upon arrival
7413,14052,3184,Sample Address #14052,Call upon arrival
7414,14053,3630,Sample Address #14053,Leave at door
7415,14054,2596,Sample Address #14054,Leave at door
7416,14055,1480,Sample Address #14055,Call upon arrival
7417,14058,1090,Sample Address #14058,Apartment building - use intercom
7418,14059,1005,Sample Address #14059,Please ring the doorbell
7419,14060,1808,Sample Address #14060,Call upon arrival
7420,14061,516,Sample Address #14061,Leave at door
7421,14062,897,Sample Address #14062,Call upon arrival
7422,14063,1242,Sample Address #14063,Please ring the doorbell
7423,14064,3205,Sample Address #14064,Leave at door
7424,14065,3576,Sample Address #14065,Apartment building - use intercom
7425,14066,1382,Sample Address #14066,Leave at door
7426,14067,3878,Sample Address #14067,Call upon arrival
7427,14068,1725,Sample Address #14068,Please ring the doorbell
7428,14069,3797,Sample Address #14069,Leave at door
7429,14070,1881,Sample Address #14070,Call upon arrival
7430,14072,3447,Sample Address #14072,Leave at door
7431,14073,2810,Sample Address #14073,Leave at door
7432,14076,2563,Sample Address #14076,Apartment building - use intercom
7433,14077,3590,Sample Address #14077,Call upon arrival
7434,14078,2323,Sample Address #14078,Please ring the doorbell
7435,14079,850,Sample Address #14079,Leave at door
7436,14080,2449,Sample Address #14080,Please ring the doorbell
7437,14081,354,Sample Address #14081,Call upon arrival
7438,14082,2130,Sample Address #14082,Leave at door
7439,14083,229,Sample Address #14083,Leave at door
7440,14085,2721,Sample Address #14085,Leave at door
7441,14086,2098,Sample Address #14086,Leave at door
7442,14087,621,Sample Address #14087,Call upon arrival
7443,14088,1563,Sample Address #14088,Call upon arrival
7444,14091,2734,Sample Address #14091,Please ring the doorbell
7445,14092,578,Sample Address #14092,Leave at door
7446,14093,1299,Sample Address #14093,Leave at door
7447,14095,274,Sample Address #14095,Please ring the doorbell
7448,14096,3401,Sample Address #14096,Leave at door
7449,14097,396,Sample Address #14097,Call upon arrival
7450,14098,1225,Sample Address #14098,Call upon arrival
7451,14099,1584,Sample Address #14099,Please ring the doorbell
7452,14100,1438,Sample Address #14100,Leave at door
7453,14101,2132,Sample Address #14101,Please ring the doorbell
7454,14102,2652,Sample Address #14102,Leave at door
7455,14104,50,Sample Address #14104,Please ring the doorbell
7456,14105,2412,Sample Address #14105,Please ring the doorbell
7457,14106,2098,Sample Address #14106,Call upon arrival
7458,14107,2722,Sample Address #14107,Call upon arrival
7459,14109,3750,Sample Address #14109,Leave at door
7460,14112,3657,Sample Address #14112,Leave at door
7461,14113,3053,Sample Address #14113,Leave at door
7462,14114,2751,Sample Address #14114,Leave at door
7463,14115,1977,Sample Address #14115,Please ring the doorbell
7464,14116,2358,Sample Address #14116,Apartment building - use intercom
7465,14117,1922,Sample Address #14117,Please ring the doorbell
7466,14118,8,Sample Address #14118,Call upon arrival
7467,14120,1663,Sample Address #14120,Please ring the doorbell
7468,14121,321,Sample Address #14121,Leave at door
7469,14122,3017,Sample Address #14122,Leave at door
7470,14123,1349,Sample Address #14123,Call upon arrival
7471,14125,3346,Sample Address #14125,Leave at door
7472,14126,3447,Sample Address #14126,Please ring the doorbell
7473,14127,946,Sample Address #14127,Please ring the doorbell
7474,14129,1071,Sample Address #14129,Leave at door
7475,14130,982,Sample Address #14130,Leave at door
7476,14131,3643,Sample Address #14131,Please ring the doorbell
7477,14132,2869,Sample Address #14132,Leave at door
7478,14133,2196,Sample Address #14133,Call upon arrival
7479,14134,318,Sample Address #14134,Apartment building - use intercom
7480,14135,2561,Sample Address #14135,Call upon arrival
7481,14137,1343,Sample Address #14137,Call upon arrival
7482,14138,2313,Sample Address #14138,Leave at door
7483,14139,2169,Sample Address #14139,Leave at door
7484,14140,848,Sample Address #14140,Leave at door
7485,14141,2030,Sample Address #14141,Apartment building - use intercom
7486,14142,2471,Sample Address #14142,Leave at door
7487,14143,240,Sample Address #14143,Please ring the doorbell
7488,14144,1114,Sample Address #14144,Call upon arrival
7489,14145,2652,Sample Address #14145,Leave at door
7490,14146,951,Sample Address #14146,Please ring the doorbell
7491,14147,1567,Sample Address #14147,Call upon arrival
7492,14148,128,Sample Address #14148,Apartment building - use intercom
7493,14149,821,Sample Address #14149,Call upon arrival
7494,14152,3962,Sample Address #14152,Apartment building - use intercom
7495,14155,2870,Sample Address #14155,Leave at door
7496,14156,927,Sample Address #14156,Call upon arrival
7497,14158,408,Sample Address #14158,Call upon arrival
7498,14159,1343,Sample Address #14159,Leave at door
7499,14161,578,Sample Address #14161,Please ring the doorbell
7500,14162,2687,Sample Address #14162,Please ring the doorbell
7501,14163,2563,Sample Address #14163,Apartment building - use intercom
7502,14164,2878,Sample Address #14164,Call upon arrival
7503,14165,897,Sample Address #14165,Call upon arrival
7504,14166,204,Sample Address #14166,Leave at door
7505,14170,1682,Sample Address #14170,Leave at door
7506,14172,398,Sample Address #14172,Apartment building - use intercom
7507,14173,929,Sample Address #14173,Apartment building - use intercom
7508,14174,2404,Sample Address #14174,Please ring the doorbell
7509,14176,1467,Sample Address #14176,Leave at door
7510,14177,3158,Sample Address #14177,Please ring the doorbell
7511,14178,2829,Sample Address #14178,Please ring the doorbell
7512,14179,2685,Sample Address #14179,Please ring the doorbell
7513,14180,836,Sample Address #14180,Leave at door
7514,14181,2000,Sample Address #14181,Please ring the doorbell
7515,14184,3387,Sample Address #14184,Leave at door
7516,14185,1722,Sample Address #14185,Leave at door
7517,14186,963,Sample Address #14186,Leave at door
7518,14187,3401,Sample Address #14187,Leave at door
7519,14188,3657,Sample Address #14188,Call upon arrival
7520,14189,280,Sample Address #14189,Leave at door
7521,14190,380,Sample Address #14190,Leave at door
7522,14191,3078,Sample Address #14191,Please ring the doorbell
7523,14192,112,Sample Address #14192,Please ring the doorbell
7524,14195,2788,Sample Address #14195,Leave at door
7525,14196,1800,Sample Address #14196,Call upon arrival
7526,14197,1579,Sample Address #14197,Call upon arrival
7527,14198,3157,Sample Address #14198,Please ring the doorbell
7528,14199,389,Sample Address #14199,Leave at door
7529,14200,3059,Sample Address #14200,Call upon arrival
7530,14201,1827,Sample Address #14201,Leave at door
7531,14202,3829,Sample Address #14202,Please ring the doorbell
7532,14203,2862,Sample Address #14203,Leave at door
7533,14204,3960,Sample Address #14204,Please ring the doorbell
7534,14205,2449,Sample Address #14205,Leave at door
7535,14206,3818,Sample Address #14206,Leave at door
7536,14207,2363,Sample Address #14207,Call upon arrival
7537,14209,2406,Sample Address #14209,Please ring the doorbell
7538,14210,3492,Sample Address #14210,Please ring the doorbell
7539,14213,3360,Sample Address #14213,Apartment building - use intercom
7540,14214,1247,Sample Address #14214,Call upon arrival
7541,14216,240,Sample Address #14216,Leave at door
7542,14217,3007,Sample Address #14217,Leave at door
7543,14218,841,Sample Address #14218,Please ring the doorbell
7544,14219,3259,Sample Address #14219,Leave at door
7545,14221,2920,Sample Address #14221,Leave at door
7546,14222,167,Sample Address #14222,Please ring the doorbell
7547,14223,3144,Sample Address #14223,Call upon arrival
7548,14225,1349,Sample Address #14225,Call upon arrival
7549,14227,2431,Sample Address #14227,Leave at door
7550,14229,2149,Sample Address #14229,Apartment building - use intercom
7551,14232,3080,Sample Address #14232,Please ring the doorbell
7552,14233,578,Sample Address #14233,Leave at door
7553,14234,3636,Sample Address #14234,Call upon arrival
7554,14235,3157,Sample Address #14235,Apartment building - use intercom
7555,14236,2142,Sample Address #14236,Call upon arrival
7556,14237,3305,Sample Address #14237,Apartment building - use intercom
7557,14238,2227,Sample Address #14238,Please ring the doorbell
7558,14239,3303,Sample Address #14239,Call upon arrival
7559,14240,1419,Sample Address #14240,Apartment building - use intercom
7560,14242,288,Sample Address #14242,Please ring the doorbell
7561,14243,1642,Sample Address #14243,Leave at door
7562,14244,3968,Sample Address #14244,Please ring the doorbell
7563,14246,1800,Sample Address #14246,Please ring the doorbell
7564,14247,405,Sample Address #14247,Call upon arrival
7565,14248,2878,Sample Address #14248,Apartment building - use intercom
7566,14249,914,Sample Address #14249,Call upon arrival
7567,14250,2575,Sample Address #14250,Leave at door
7568,14252,1026,Sample Address #14252,Call upon arrival
7569,14253,2944,Sample Address #14253,Please ring the doorbell
7570,14254,1245,Sample Address #14254,Leave at door
7571,14256,3617,Sample Address #14256,Call upon arrival
7572,14257,2450,Sample Address #14257,Please ring the doorbell
7573,14258,39,Sample Address #14258,Leave at door
7574,14260,531,Sample Address #14260,Call upon arrival
7575,14262,3725,Sample Address #14262,Please ring the doorbell
7576,14263,611,Sample Address #14263,Call upon arrival
7577,14264,189,Sample Address #14264,Apartment building - use intercom
7578,14265,1051,Sample Address #14265,Call upon arrival
7579,14266,566,Sample Address #14266,Call upon arrival
7580,14268,3606,Sample Address #14268,Leave at door
7581,14269,2479,Sample Address #14269,Leave at door
7582,14271,1824,Sample Address #14271,Please ring the doorbell
7583,14272,265,Sample Address #14272,Leave at door
7584,14273,1818,Sample Address #14273,Please ring the doorbell
7585,14274,131,Sample Address #14274,Apartment building - use intercom
7586,14275,3850,Sample Address #14275,Leave at door
7587,14276,950,Sample Address #14276,Leave at door
7588,14277,1929,Sample Address #14277,Apartment building - use intercom
7589,14278,3457,Sample Address #14278,Leave at door
7590,14279,3161,Sample Address #14279,Leave at door
7591,14280,2287,Sample Address #14280,Call upon arrival
7592,14281,2421,Sample Address #14281,Please ring the doorbell
